no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
0.0,0.0,0.0,0.5,1,0.0,1,0.944954128440367,0.0,-0.4,0.9333333333333333,2,0.0,0.0,0.0,-0.21794871794871795,1.0,1
0.0,0.0,-0.5,1.0,0,0.0,1,0.43119266055045874,0.0,0.4,0.13333333333333333,2,0.0,0.0,0.0,-0.20435897435897432,1.0,1
0.0,1.0,-0.5,-0.5,1,0.0,1,-0.42201834862385323,0.0,0.6,-0.7333333333333333,2,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.5045871559633027,0.0,-1.0,0.4,2,0.0,0.0,0.0,-0.267948717948718,0.0,1
0.0,0.0,0.0,1.0,0,0.0,1,-0.3944954128440367,0.0,0.0,0.06666666666666667,2,0.0,0.0,0.0,-0.20564102564102554,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.3211009174311927,0.0,-0.6,0.26666666666666666,1,0.0,0.0,0.0,1.0397435897435896,0.0,1
-1.0,1.0,0.5,1.5,0,0.0,1,-0.1834862385321101,-1.0,0.4,0.5333333333333333,2,0.0,0.0,0.0,-0.2992307692307693,0.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,2.1559633027522938,0.0,-0.2,0.3333333333333333,2,0.0,0.0,0.0,0.39871794871794863,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,-0.42201834862385323,-1.0,0.2,-0.4666666666666667,2,0.0,0.0,0.0,-0.4769230769230771,1.0,1
0.0,0.0,0.0,0.5,1,0.0,1,0.26605504587155965,0.0,-1.0,1.0,2,0.0,0.0,0.0,-0.4358974358974359,1.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,0.47706422018348627,0.0,0.4,-0.3333333333333333,2,0.0,0.0,0.0,0.21923076923076915,0.0,0
0.0,0.0,0.0,-0.5,1,0.0,4,0.13761467889908258,0.0,-0.8,-0.9333333333333333,2,0.0,0.0,0.0,-0.08076923076923091,1.0,1
0.0,0.0,0.0,1.5,1,0.0,1,1.275229357798165,0.0,0.0,0.4,2,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,-0.5,0.0,1,0.0,4,-0.009174311926605505,0.0,-0.6,-0.2,2,0.0,0.0,0.0,1.05,1.0,1
0.0,0.0,0.0,0.5,1,0.0,1,1.2110091743119267,0.0,0.0,-0.5333333333333333,1,0.0,0.0,0.0,-0.6974358974358975,0.0,1
0.0,0.0,0.0,1.0,1,0.0,4,0.6330275229357798,0.0,0.0,-0.06666666666666667,2,0.0,0.0,0.0,0.6807692307692307,0.0,1
0.0,0.0,0.5,0.5,1,0.0,1,2.256880733944954,0.0,0.0,0.2,2,0.0,0.0,0.0,-0.55,0.0,0
-1.0,0.0,0.5,0.0,1,0.0,4,0.22018348623853212,0.0,0.6,-0.6666666666666666,2,0.0,0.0,0.0,1.2089743589743587,1.0,1
0.0,0.0,0.0,0.0,1,0.0,1,-0.027522935779816515,0.0,0.4,-0.4,2,0.0,0.0,0.0,0.496153846153846,0.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.3853211009174312,0.0,0.4,-0.6666666666666666,2,0.0,0.0,0.0,1.1679487179487178,0.0,0
0.0,0.0,-0.5,1.0,1,0.0,1,0.26605504587155965,0.0,-0.8,-0.6666666666666666,2,0.0,0.0,0.0,-0.3812820512820514,0.0,0
0.0,0.0,0.0,0.0,2,0.0,1,0.9541284403669725,0.0,-1.0,0.6,2,0.0,0.0,0.0,0.7833333333333332,0.0,0
0.0,0.0,1.5,4.0,1,0.0,4,0.8256880733944955,0.0,0.0,-0.8666666666666667,2,0.0,0.0,0.0,0.498205128205128,1.0,0
0.0,0.0,0.0,0.0,1,0.0,1,0.3211009174311927,0.0,-0.6,0.9333333333333333,1,0.0,0.0,0.0,0.053076923076922904,0.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,0.27522935779816515,-1.0,0.2,-0.3333333333333333,3,0.0,0.0,0.0,0.01410256410256403,0.0,0
0.0,0.0,0.5,-0.5,1,0.0,1,0.47706422018348627,0.0,-1.0,0.26666666666666666,1,0.0,0.0,0.0,-1.0628205128205128,0.0,1
0.0,0.0,-0.5,1.0,1,0.0,1,0.6422018348623854,0.0,-1.0,0.4666666666666667,1,0.0,0.0,0.0,-0.9730769230769232,2.0,1
0.0,0.0,0.0,0.0,2,0.0,1,3.311926605504587,0.0,0.2,0.6666666666666666,2,0.0,0.0,0.0,0.1935897435897435,0.0,0
0.0,0.0,0.0,1.0,0,0.0,1,0.908256880733945,0.0,0.0,0.5333333333333333,2,0.0,0.0,0.0,-0.3115384615384617,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.21100917431192662,-1.0,-0.2,0.0,2,0.0,0.0,0.0,-0.5884615384615385,1.0,0
0.0,0.0,0.5,0.0,0,0.0,1,1.4128440366972477,0.0,0.8,0.0,2,0.0,0.0,0.0,-0.9153846153846155,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,1.981651376146789,0.0,-0.6,-0.2,2,0.0,0.0,0.0,-0.11410256410256417,0.0,0
0.0,0.0,0.5,-0.5,1,0.0,1,0.009174311926605505,0.0,0.6,0.2,1,0.0,0.0,0.0,-0.626923076923077,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,3.44954128440367,0.0,0.2,-0.5333333333333333,2,0.0,0.0,0.0,-0.7551282051282052,0.0,0
0.0,0.0,0.0,0.5,1,0.0,1,0.4954128440366973,0.0,-0.6,-0.9333333333333333,2,0.0,0.0,0.0,0.054615384615384496,1.0,1
0.0,0.0,0.5,0.5,1,0.0,1,-0.21100917431192662,0.0,0.0,0.3333333333333333,1,0.0,0.0,0.0,-0.3705128205128206,0.0,1
0.0,0.0,0.5,1.0,1,0.0,1,-0.3669724770642202,0.0,0.8,-0.8666666666666667,2,0.0,0.0,0.0,-0.027179487179487236,0.0,1
-1.0,0.0,-0.5,-1.0,1,0.0,1,-0.48623853211009177,0.0,-1.2,0.7333333333333333,5,0.0,0.0,0.0,-2.5500000000000003,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.46788990825688076,-1.0,0.2,0.4,2,0.0,0.0,0.0,0.1697435897435895,1.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.22935779816513763,0.0,-0.2,0.13333333333333333,1,0.0,0.0,0.0,0.14230769230769225,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.48623853211009177,-1.0,0.2,0.4,2,0.0,0.0,0.0,1.1679487179487178,2.0,1
1.0,0.0,0.5,-0.5,1,0.0,1,1.2660550458715596,0.0,0.0,-0.2,2,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.5,0.0,1,0.0,1,0.5688073394495413,0.0,0.0,-0.2,2,0.0,0.0,0.0,0.38076923076923064,1.0,1
-1.0,0.0,0.0,-0.5,0,0.0,1,-0.4036697247706422,0.0,0.8,-0.7333333333333333,2,0.0,0.0,0.0,-0.29358974358974366,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.01834862385321101,-1.0,0.4,-0.06666666666666667,2,0.0,0.0,0.0,-0.2615384615384616,2.0,1
0.0,1.0,0.5,1.5,1,0.0,4,0.1926605504587156,0.0,-1.0,0.26666666666666666,2,0.0,0.0,0.0,-0.3366666666666669,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,2.55045871559633,0.0,0.4,-0.2,1,0.0,0.0,0.0,-0.2423076923076924,1.0,1
0.0,0.0,0.5,1.5,1,0.0,1,0.42201834862385323,-1.0,0.0,0.4,2,0.0,0.0,0.0,-1.1151282051282052,0.0,1
-1.0,0.0,-0.5,0.0,0,0.0,1,-0.5229357798165137,0.0,-0.4,-0.5333333333333333,2,0.0,0.0,0.0,0.2448717948717948,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,0.5596330275229358,0.0,-1.0,-1.0,1,0.0,0.0,0.0,-0.3448717948717949,0.0,1
0.0,0.0,0.0,1.5,1,0.0,1,-0.009174311926605505,0.0,0.2,-0.7333333333333333,2,0.0,0.0,0.0,0.5,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.45871559633027525,0.0,-0.4,-0.4,1,0.0,0.0,0.0,0.7833333333333332,1.0,1
0.0,0.0,0.0,0.5,0,0.0,1,0.11926605504587157,0.0,-0.8,-0.13333333333333333,2,0.0,0.0,0.0,-0.22794871794871796,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.1743119266055046,0.0,-0.8,-1.0,2,0.0,0.0,0.0,-0.3115384615384617,1.0,1
0.0,2.0,0.5,0.0,1,0.0,6,0.7981651376146789,0.0,-0.6,0.7333333333333333,2,0.0,0.0,0.0,2.005128205128205,1.0,0
-1.0,2.0,0.5,0.0,1,0.0,6,-0.48623853211009177,-1.0,0.2,0.2,2,0.0,0.0,0.0,2.5974358974358975,2.0,1
0.0,1.0,-0.5,0.0,1,0.0,1,-0.3853211009174312,0.0,-1.0,0.13333333333333333,2,0.0,0.0,0.0,0.7064102564102563,1.0,1
-1.0,0.0,0.0,0.0,1,0.0,1,-0.22935779816513763,0.0,-1.2,-0.7333333333333333,2,0.0,0.0,0.0,-0.6807692307692307,0.0,0
1.0,0.0,0.0,-0.5,1,0.0,4,-0.07339449541284404,0.0,-0.6,-0.6,2,0.0,0.0,0.0,1.534615384615385,0.0,0
0.0,1.0,0.0,0.5,1,0.0,1,0.1834862385321101,0.0,-0.6,-0.26666666666666666,2,0.0,0.0,0.0,0.9153846153846155,1.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.3211009174311927,0.0,0.4,0.8,1,0.0,0.0,0.0,-0.2423076923076924,0.0,1
0.0,0.0,0.0,-1.0,0,0.0,1,-0.5229357798165137,-1.0,0.4,0.13333333333333333,2,0.0,0.0,0.0,0.37307692307692303,0.0,1
0.0,1.0,-0.5,-0.5,1,1.0,1,0.009174311926605505,0.0,-0.4,0.3333333333333333,2,0.0,0.0,0.0,0.6576923076923075,1.0,1
0.0,0.0,0.5,2.0,0,0.0,1,-0.48623853211009177,-1.0,0.0,-0.13333333333333333,2,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,5,0.5504587155963303,0.0,-0.8,0.8666666666666667,2,0.0,0.0,0.0,0.16384615384615386,0.0,0
0.0,0.0,0.0,0.5,1,0.0,1,-0.1926605504587156,0.0,0.8,0.6666666666666666,2,0.0,0.0,0.0,0.0653846153846153,0.0,0
0.0,0.0,0.5,0.0,0,0.0,1,-0.2018348623853211,0.0,0.8,-0.9333333333333333,2,0.0,0.0,0.0,-0.6320512820512822,2.0,1
0.0,0.0,0.0,-1.0,0,0.0,1,-0.23853211009174313,0.0,-0.8,0.5333333333333333,2,0.0,0.0,0.0,-0.126923076923077,0.0,0
0.0,0.0,0.5,1.0,0,0.0,1,0.2018348623853211,0.0,-0.4,0.0,2,0.0,0.0,0.0,0.542307692307692,0.0,1
0.0,0.0,0.0,0.0,1,0.0,1,-0.5137614678899083,-1.0,0.4,-0.4666666666666667,2,0.0,0.0,0.0,1.0225641025641028,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,-0.3302752293577982,-1.0,0.2,-0.8666666666666667,2,0.0,0.0,0.0,0.14230769230769225,0.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.41284403669724773,0.0,0.2,-0.13333333333333333,3,0.0,0.0,0.0,0.01410256410256403,1.0,1
0.0,0.0,0.0,-1.0,1,0.0,1,-0.22018348623853212,0.0,-1.2,-0.5333333333333333,2,0.0,0.0,0.0,-0.49102564102564117,1.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,0.981651376146789,-1.0,0.4,-0.9333333333333333,1,0.0,0.0,0.0,0.01410256410256403,0.0,1
0.0,0.0,-0.5,0.5,1,1.0,1,0.1926605504587156,0.0,-1.0,0.5333333333333333,2,0.0,0.0,0.0,0.14999999999999986,1.0,1
0.0,0.0,-0.5,1.0,1,0.0,4,-0.3577981651376147,0.0,-0.6,1.0,2,0.0,0.0,0.0,0.34230769230769215,0.0,0
0.0,0.0,0.0,0.0,1,0.0,1,-0.3302752293577982,0.0,0.0,-0.06666666666666667,2,0.0,0.0,0.0,1.3217948717948718,0.0,0
-1.0,0.0,0.0,0.5,1,0.0,1,-0.5229357798165137,-1.0,0.6,-0.4666666666666667,2,0.0,0.0,0.0,-0.21666666666666673,1.0,1
1.0,0.0,0.5,-0.5,0,0.0,4,0.8715596330275229,0.0,0.0,-0.2,2,0.0,0.0,0.0,1.2115384615384612,1.0,0
0.0,0.0,0.5,0.5,1,0.0,1,-0.12844036697247707,-1.0,0.4,-0.9333333333333333,1,0.0,0.0,0.0,-1.0525641025641026,0.0,1
0.0,0.0,-0.5,1.0,0,0.0,1,1.1009174311926606,0.0,-0.2,0.6666666666666666,2,0.0,0.0,0.0,-0.47948717948717956,1.0,0
0.0,0.0,0.0,-0.5,0,0.0,1,-0.09174311926605505,0.0,-0.6,0.3333333333333333,1,0.0,0.0,0.0,-0.5884615384615385,0.0,1
1.0,0.0,-0.5,0.5,1,0.0,4,0.0,0.0,0.2,-0.6,2,0.0,0.0,0.0,1.0430769230769228,0.0,1
0.0,0.0,0.5,1.0,0,0.0,1,0.027522935779816515,-1.0,0.6,-0.06666666666666667,2,0.0,0.0,0.0,-0.6012820512820514,1.0,1
0.0,0.0,-0.5,-0.5,0,0.0,1,-0.5229357798165137,-1.0,0.2,0.0,2,0.0,0.0,0.0,2.578205128205128,0.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,0.41284403669724773,-1.0,0.4,0.0,2,0.0,0.0,0.0,0.05256410256410249,0.0,0
0.0,0.0,-0.5,0.5,0,0.0,1,0.12844036697247707,0.0,0.4,0.13333333333333333,2,0.0,0.0,0.0,0.21923076923076915,1.0,1
1.0,0.0,0.5,0.5,2,0.0,4,0.4954128440366973,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,2.296153846153846,1.0,1
1.0,0.0,0.0,-0.5,1,0.0,4,-0.5137614678899083,0.0,-0.4,-0.3333333333333333,2,0.0,0.0,0.0,1.7064102564102563,3.0,1
0.0,0.0,0.0,-0.5,0,0.0,1,-0.48623853211009177,0.0,-1.4,0.0,2,0.0,0.0,0.0,-0.8192307692307693,0.0,1
0.0,0.0,0.0,0.5,1,0.0,4,-0.29357798165137616,-1.0,0.2,-0.13333333333333333,2,0.0,0.0,0.0,-0.5361538461538461,1.0,1
-1.0,0.0,0.5,0.0,1,0.0,1,1.3944954128440368,0.0,0.6,-0.6666666666666666,2,0.0,0.0,0.0,1.3499999999999999,1.0,0
-1.0,0.0,0.5,-0.5,1,0.0,1,0.3302752293577982,0.0,0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.39871794871794863,0.0,0
0.0,0.0,0.5,1.5,0,0.0,1,-0.03669724770642202,-1.0,0.2,-0.9333333333333333,2,0.0,0.0,0.0,-0.8441025641025641,2.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,-0.5137614678899083,-1.0,0.0,-0.26666666666666666,5,1.0,0.0,1.0,-2.5500000000000003,1.0,1
-1.0,0.0,0.5,-0.5,1,0.0,1,-0.48623853211009177,-1.0,0.0,0.4666666666666667,5,0.0,0.0,0.0,-2.5500000000000003,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,2.2477064220183487,0.0,0.8,0.8666666666666667,2,0.0,0.0,0.0,-0.23461538461538475,2.0,0
0.0,0.0,-0.5,0.0,1,0.0,1,0.5963302752293578,0.0,-0.8,-0.06666666666666667,1,0.0,0.0,0.0,-0.3705128205128206,0.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.3761467889908257,0.0,-1.0,-0.3333333333333333,3,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,0.5,1.0,1,0.0,1,-0.26605504587155965,0.0,0.0,0.8,2,0.0,0.0,0.0,0.4082051282051283,1.0,0
0.0,0.0,0.0,0.0,2,0.0,1,0.9541284403669725,0.0,-1.0,0.6,2,0.0,0.0,0.0,0.7833333333333332,0.0,0
1.0,0.0,-0.5,0.0,1,0.0,4,0.0,0.0,0.8,-0.4666666666666667,2,0.0,0.0,0.0,0.6807692307692307,2.0,1
0.0,0.0,0.0,-1.0,1,0.0,1,-0.3486238532110092,0.0,-0.4,-0.26666666666666666,2,0.0,0.0,0.0,-0.130769230769231,1.0,1
1.0,0.0,0.5,1.0,1,0.0,4,0.47706422018348627,0.0,-0.2,-0.6666666666666666,2,0.0,0.0,0.0,0.4874358974358972,4.0,1
-1.0,0.0,-0.5,0.0,2,0.0,1,1.6697247706422018,0.0,-0.4,-0.06666666666666667,2,0.0,0.0,0.0,-0.22692307692307714,0.0,0
-1.0,0.0,0.5,-0.5,1,0.0,1,-0.22018348623853212,0.0,-1.0,-0.7333333333333333,2,0.0,0.0,0.0,-0.4243589743589743,2.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.42201834862385323,-1.0,0.0,0.13333333333333333,2,0.0,0.0,0.0,-0.10564102564102576,1.0,1
1.0,0.0,0.5,1.5,1,0.0,4,-0.1559633027522936,0.0,-0.8,0.3333333333333333,2,0.0,0.0,0.0,0.9279487179487175,1.0,1
1.0,0.0,0.0,-0.5,1,0.0,4,-0.11009174311926606,0.0,-0.4,0.13333333333333333,1,0.0,0.0,0.0,0.5884615384615385,0.0,1
0.0,0.0,0.0,0.5,0,0.0,1,-0.14678899082568808,0.0,-0.6,-0.4666666666666667,2,0.0,0.0,0.0,0.4269230769230767,0.0,0
0.0,0.0,-0.5,1.0,0,0.0,1,1.0091743119266054,0.0,-0.4,0.8,2,0.0,0.0,0.0,-0.9556410256410257,0.0,0
0.0,0.0,-0.5,1.0,0,0.0,1,0.045871559633027525,0.0,-1.0,-0.4666666666666667,2,0.0,0.0,0.0,-0.9153846153846155,0.0,0
-1.0,0.0,0.0,1.0,1,0.0,1,0.5137614678899083,0.0,0.2,-0.6,2,0.0,0.0,0.0,0.496153846153846,0.0,0
0.0,0.0,-0.5,0.0,0,1.0,1,-0.5137614678899083,0.0,0.0,-0.4,2,0.0,0.0,0.0,1.732051282051282,0.0,1
0.0,2.0,0.5,0.0,1,0.0,6,0.24770642201834864,0.0,-0.6,-0.2,2,0.0,0.0,0.0,2.2666666666666666,1.0,1
-2.0,2.0,0.5,0.0,1,0.0,1,0.10091743119266056,0.0,-0.8,0.5333333333333333,2,0.0,0.0,0.0,0.22897435897435878,1.0,0
0.0,0.0,-0.5,-0.5,1,0.0,2,-0.44036697247706424,0.0,0.2,-0.6,5,1.0,0.0,3.0,-2.5500000000000003,1.0,1
1.0,0.0,0.0,0.0,1,0.0,1,1.724770642201835,0.0,0.4,0.8,2,0.0,0.0,0.0,0.7499999999999997,0.0,0
0.0,0.0,0.0,0.5,1,0.0,1,0.21100917431192662,0.0,-1.0,0.06666666666666667,2,0.0,0.0,0.0,-0.49025641025641037,1.0,1
0.0,0.0,0.0,-0.5,1,0.0,1,-0.45871559633027525,0.0,0.0,0.4,2,0.0,0.0,0.0,1.0397435897435896,1.0,0
0.0,1.0,0.0,-0.5,1,0.0,1,0.6513761467889908,-1.0,0.0,-0.5333333333333333,2,0.0,0.0,0.0,-0.5884615384615385,2.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,0.3944954128440367,0.0,-0.6,-1.0,2,0.0,0.0,0.0,0.14999999999999986,1.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,0.5596330275229358,0.0,-0.8,-0.8666666666666667,2,0.0,0.0,0.0,-0.3115384615384617,1.0,0
-1.0,0.0,-0.5,0.5,1,0.0,1,1.0,0.0,0.6,-1.0,2,0.0,0.0,0.0,0.27051282051282044,0.0,0
-1.0,0.0,-0.5,-0.5,2,0.0,1,-0.14678899082568808,-1.0,0.2,-0.8,1,0.0,0.0,0.0,-0.42179487179487185,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,1.073394495412844,0.0,0.0,-0.2,2,0.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.5,-0.5,2,0.0,1,-0.27522935779816515,-1.0,0.8,0.7333333333333333,1,0.0,0.0,0.0,0.12948717948717942,3.0,1
0.0,0.0,0.5,2.0,1,0.0,1,-0.5045871559633027,0.0,0.6,0.0,2,0.0,0.0,0.0,-0.1771794871794871,2.0,1
-1.0,0.0,-0.5,0.5,1,0.0,1,-0.1834862385321101,0.0,0.4,-0.2,1,0.0,0.0,0.0,-0.11410256410256417,0.0,1
-1.0,0.0,-0.5,0.0,1,0.0,1,1.201834862385321,0.0,-0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.7833333333333332,0.0,0
0.0,0.0,0.5,-0.5,1,0.0,1,0.10091743119266056,0.0,-1.4,-0.9333333333333333,1,1.0,1.0,0.0,-0.9346153846153847,1.0,1
0.0,0.0,0.0,0.0,1,0.0,4,1.2110091743119267,0.0,0.4,0.8,2,0.0,0.0,0.0,0.2653846153846152,0.0,0
0.0,0.0,0.0,-1.0,1,0.0,1,-0.43119266055045874,0.0,-0.6,0.0,2,0.0,0.0,0.0,0.09102564102564095,0.0,1
1.0,0.0,0.5,-0.5,1,0.0,4,-0.3486238532110092,0.0,-1.2,0.26666666666666666,2,0.0,0.0,0.0,0.7833333333333332,1.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,0.03669724770642202,0.0,-1.0,0.4666666666666667,2,0.0,0.0,0.0,0.4499999999999999,0.0,0
0.0,0.0,-0.5,1.0,1,0.0,4,0.3486238532110092,-1.0,0.8,0.8666666666666667,1,0.0,0.0,0.0,-0.9987179487179488,0.0,1
0.0,0.0,-0.5,-0.5,2,0.0,1,0.23853211009174313,-1.0,0.2,0.9333333333333333,1,0.0,0.0,0.0,0.3269230769230769,0.0,1
0.0,0.0,0.0,0.5,1,0.0,1,-0.1834862385321101,0.0,0.0,-1.0,2,0.0,0.0,0.0,0.9346153846153847,0.0,0
0.0,0.0,0.0,-1.0,1,0.0,1,-0.3486238532110092,0.0,-0.2,0.6,2,0.0,0.0,0.0,1.3217948717948718,1.0,0
0.0,2.0,-0.5,0.0,1,0.0,6,-0.3211009174311927,0.0,0.2,0.0,2,0.0,0.0,0.0,3.5782051282051284,2.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,-0.3211009174311927,-1.0,0.8,0.6666666666666666,2,0.0,0.0,0.0,-1.034871794871795,0.0,1
0.0,0.0,0.5,1.5,1,0.0,1,0.8623853211009175,0.0,-0.2,-0.4666666666666667,2,0.0,0.0,0.0,0.09333333333333335,0.0,0
0.0,0.0,0.5,-0.5,1,0.0,1,-0.28440366972477066,0.0,-1.2,0.8,1,0.0,0.0,0.0,-0.3192307692307693,0.0,1
1.0,0.0,0.0,-1.0,0,0.0,4,-0.27522935779816515,0.0,-0.8,0.06666666666666667,2,0.0,0.0,0.0,0.9628205128205127,0.0,0
0.0,0.0,-0.5,0.0,2,0.0,1,0.2018348623853211,0.0,-0.4,0.5333333333333333,1,0.0,0.0,0.0,0.2448717948717948,0.0,1
0.0,0.0,0.0,-0.5,2,0.0,1,1.7431192660550459,0.0,-0.4,-0.6666666666666666,2,0.0,0.0,0.0,0.39871794871794863,1.0,0
0.0,0.0,0.5,0.5,1,0.0,4,1.2110091743119267,0.0,-0.2,0.06666666666666667,2,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,2.4128440366972477,0.0,0.0,0.13333333333333333,2,0.0,0.0,0.0,0.39871794871794863,1.0,0
1.0,0.0,0.0,0.0,1,0.0,4,-0.27522935779816515,0.0,-1.2,0.4,2,0.0,0.0,0.0,0.7833333333333332,2.0,1
-1.0,0.0,0.0,-1.0,1,0.0,1,-0.05504587155963303,0.0,-0.6,0.4,3,1.0,0.0,3.0,-0.8833333333333334,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,1,1.724770642201835,0.0,-0.4,0.06666666666666667,2,0.0,0.0,0.0,-0.626923076923077,0.0,0
0.0,1.0,0.0,0.0,1,0.0,1,-0.045871559633027525,0.0,-0.2,-0.5333333333333333,2,0.0,0.0,0.0,0.8576923076923078,0.0,0
-1.0,0.0,0.5,-1.0,1,0.0,1,-0.4036697247706422,-1.0,0.4,0.13333333333333333,2,0.0,0.0,0.0,0.5269230769230768,0.0,1
0.0,0.0,-0.5,0.0,0,0.0,1,-0.10091743119266056,0.0,0.6,-0.3333333333333333,2,0.0,0.0,0.0,-0.5192307692307693,1.0,0
1.0,0.0,0.5,-0.5,1,0.0,4,0.24770642201834864,0.0,0.0,0.8,2,0.0,0.0,0.0,1.534615384615385,0.0,0
-1.0,0.0,-0.5,0.0,1,0.0,1,1.201834862385321,0.0,-0.4,-0.06666666666666667,2,0.0,0.0,0.0,0.7833333333333332,0.0,0
0.0,0.0,-0.5,0.5,1,0.0,1,-0.3486238532110092,-1.0,0.4,-0.6666666666666666,1,1.0,1.0,0.0,-0.2423076923076924,0.0,1
0.0,0.0,-0.5,0.0,1,0.0,4,0.09174311926605505,0.0,-0.6,0.7333333333333333,2,0.0,0.0,0.0,1.05,1.0,1
0.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.0,-0.3333333333333333,2,0.0,0.0,0.0,-0.626923076923077,0.0,1
0.0,0.0,-0.5,0.0,2,0.0,1,1.981651376146789,-1.0,-0.2,0.06666666666666667,2,0.0,0.0,0.0,0.2448717948717948,0.0,0
0.0,0.0,0.5,-0.5,2,0.0,1,0.48623853211009177,-1.0,-0.2,0.6,2,0.0,0.0,0.0,-0.126923076923077,0.0,0
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.8,-0.06666666666666667,3,1.0,0.0,1.0,-0.626923076923077,0.0,1
0.0,0.0,0.0,0.0,1,0.0,4,-0.22935779816513763,-1.0,0.4,0.4666666666666667,1,0.0,0.0,0.0,-0.626923076923077,1.0,1
0.0,0.0,0.5,-0.5,1,0.0,1,2.0642201834862384,-1.0,0.4,-0.4,1,0.0,0.0,0.0,-0.5841025641025641,0.0,1
0.0,0.0,0.5,0.0,1,0.0,1,-0.1743119266055046,0.0,0.4,-0.9333333333333333,2,0.0,0.0,0.0,0.6807692307692307,0.0,1
0.0,0.0,0.0,-0.5,0,0.0,1,1.0825688073394495,0.0,-0.2,0.4666666666666667,2,0.0,0.0,0.0,-0.35769230769230775,1.0,1
0.0,0.0,-0.5,0.5,1,0.0,4,0.7889908256880734,0.0,0.0,0.13333333333333333,2,0.0,0.0,0.0,1.0576923076923073,0.0,0
0.0,0.0,0.5,0.0,1,0.0,4,0.6422018348623854,0.0,-0.4,0.6666666666666666,2,0.0,0.0,0.0,0.10897435897435898,1.0,1
-1.0,0.0,-0.5,-0.5,1,0.0,1,-0.5229357798165137,-1.0,0.2,-0.5333333333333333,2,0.0,0.0,0.0,1.091025641025641,0.0,1
0.0,1.0,0.5,1.5,1,0.0,1,0.3486238532110092,0.0,0.8,0.3333333333333333,2,0.0,0.0,0.0,0.10897435897435898,3.0,1
-1.0,0.0,0.0,0.0,1,0.0,1,0.5596330275229358,0.0,-0.4,-0.6666666666666666,1,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,-0.5,0.5,1,0.0,1,-0.11009174311926606,0.0,0.6,-0.4,1,0.0,0.0,0.0,-0.626923076923077,0.0,1
1.0,0.0,0.0,-0.5,1,0.0,4,0.11009174311926606,0.0,-0.2,0.6,2,0.0,0.0,0.0,0.9807692307692304,0.0,1
